eps_num,iter,critic_loss,actor_loss,csc_samples_neg,csc_samples_pos,train_acc,snap_iter,beta_score,main_critic_loss,main_actor_loss,main_beta_score,main_prox_critic,main_prox_actor,main_avg_prox_coef,tidx,avg_rewards,one_raw_reward
2855,100023,45.561866864655165,-3.688142728805542,24,39,1.0,10,1.0,0.4293590366467834,-0.5436677026748657,0.13600172,0.638342440277338,0.00014758086401539815,0.09999999999999998,13,24.0,24.0
2855,100023,40.14679920077324,-2.306864547729492,23,39,0.9838709677419355,10,1.0,0.10429243488470093,-0.15084093374200166,0.056348454,0.6241174644231796,0.00017870949333743987,0.09999999999999998,14,23.0,23.0
2855,100023,44.91529654711485,-3.5070024490356446,154,169,0.9938080495356038,10,1.0,0.12785606126999483,-0.09338964007794857,0.022167688,0.7791370478272438,0.0,0.09999999999999998,15,154.0,154.0
2855,100023,40.88197269439697,-2.383165788650513,34,52,0.9883720930232558,10,1.0,0.15704031601548196,-0.2107209981419146,0.07182081,0.4672144675254822,0.0,0.09999999999999998,16,34.0,34.0
2855,100023,41.92421762049198,-2.615689289569855,34,52,1.0,10,1.0,0.3359334811393637,-0.046098009645938874,0.031494036,0.7179627916216851,0.0,0.09999999999999998,17,34.0,34.0
2935,105368,63.813140511512756,-31.03821792602539,25,39,1.0,10,1.0,4.347471602559089,-6.568655424118042,0.20239845,0.811581637263298,0.04739510849118233,0.09999999999999998,13,24.0,25.0
2935,105368,124.87203712463379,-29.74603137969971,28,52,0.975,10,1.0,8.734416589140892,-3.2178422737121584,0.10634704,1.5073249012231826,0.0782093134522438,0.09999999999999998,14,30.0,28.0
2935,105368,58.77106063365936,-34.69527587890625,44,65,0.9541284403669725,10,1.0,4.051192574501037,-7.379709234237671,0.23985668,0.7781424808502198,0.05771290197968483,0.09999999999999998,15,48.0,44.0
2935,105368,98.45762557983399,-31.403665924072264,39,65,0.9615384615384616,10,1.0,2.690532254576683,-5.24749797821045,0.15198407,0.7647178611159324,0.06676257323473692,0.09999999999999998,16,36.0,39.0
2935,105368,226.99401872158052,-31.87110137939453,32,52,0.9642857142857143,10,1.0,14.47806257724762,-4.904415073394776,0.15307847,3.4983213490247724,0.15375982031226157,0.09999999999999998,17,31.0,32.0
3025,110265,229.26696147918702,-43.994913482666014,26,52,0.9102564102564102,10,1.0,15.424769290685653,-9.8581605052948,0.18662389,2.3021934646368027,0.25066429167985915,0.09999999999999998,13,31.0,26.0
3025,110265,222.7089455008507,-54.10719528198242,29,52,0.9259259259259259,10,1.0,9.595675671100617,-23.73002784729004,0.29922113,1.482994036078453,0.2707831361889839,0.09999999999999998,14,26.25,29.0
3025,110265,120.24279813766479,-48.880130767822266,47,65,0.875,10,1.0,12.601268484592438,-26.451708526611327,0.45024604,0.8077264738082885,0.2937852880358696,0.09999999999999998,15,42.0,47.0
3025,110265,94.50991935729981,-53.88182144165039,38,52,0.9222222222222223,10,1.0,8.985244015455246,-15.958346176147462,0.24357767,1.3143061316013336,0.26948062390089034,0.09999999999999998,16,35.25,38.0
3025,110265,284.31142711639404,-49.378936004638675,32,52,0.9404761904761905,10,1.0,22.48657249212265,-22.485066452026366,0.41270152,1.6374347442388535,0.23485562071204186,0.09999999999999998,17,31.0,32.0
3115,115366,115.6044864654541,-61.2012435913086,26,52,0.8589743589743589,10,1.0,6.617129864692688,-11.153342561721802,0.15184943,1.105209476649761,0.18437943056225778,0.09999999999999998,13,24.25,26.0
3115,115366,304.1740324497223,-71.20462036132812,30,52,0.9512195121951219,10,1.0,12.810711011886596,-11.542359838485718,0.15841082,1.779402764439583,0.23176841229200362,0.09999999999999998,14,23.75,30.0
3115,115366,72.95502452850342,-59.06093521118164,50,65,0.9565217391304348,10,1.0,4.211986216306687,-6.64793270111084,0.10771668,0.9729721832275391,0.16869614392518997,0.09999999999999998,15,48.0,50.0
3115,115366,162.7372731924057,-69.38246078491211,36,52,0.8409090909090909,10,1.0,20.214339804649352,-28.2540629196167,0.39078957,0.8857197031378746,0.18902239412069322,0.09999999999999998,16,33.75,36.0
3115,115366,125.0592577457428,-62.240228271484376,32,52,0.9166666666666666,10,1.0,5.724740611314774,-23.051019134521486,0.34125957,0.6446348768472672,0.12103342667222022,0.09999999999999998,17,33.75,32.0
3205,120041,309.4253868103027,-75.36614379882812,28,52,0.825,10,1.0,24.271272525787353,-51.29284591674805,0.65542567,1.4336319482326507,0.32070356845855713,0.09999999999999998,13,23.25,28.0
3205,120041,156.035347533226,-73.10523071289063,29,52,0.9629629629629629,10,1.0,12.523546948432923,-13.081357402801514,0.17587669,1.3633167791366576,0.24702819615602492,0.09999999999999998,14,25.0,29.0
3205,120041,245.03550605773927,-61.16841583251953,51,65,0.9051724137931034,10,1.0,76.65168117523193,-62.364087677001955,1.014088,2.733106401562691,0.6367328560352326,0.09999999999999998,15,50.5,51.0
3205,120041,321.55883712768554,-75.82946395874023,37,52,0.8202247191011236,10,1.0,63.96483672142029,-42.92985008239746,0.5838127,2.1409737288951876,0.4800674945116043,0.09999999999999998,16,34.25,37.0
3205,120041,139.7812382221222,-79.83453063964843,33,52,1.0,10,1.0,2.4828795689344405,-2.672722384929657,0.02885051,0.8851547029614448,0.13087913013994693,0.09999999999999998,17,34.0,33.0
3315,125084,235.1526195526123,-71.32102508544922,29,52,0.7901234567901234,10,1.0,36.443170127868655,-46.18579803466797,0.5566698,0.9177569472789764,0.33072131395339965,0.09999999999999998,13,23.0,29.0
3315,125084,522.256551361084,-82.35665893554688,27,52,0.9113924050632911,10,1.0,32.53996197700501,-32.90943099975586,0.359439,2.286630992889404,0.49265176951885226,0.09999999999999998,14,28.0,27.0
3315,125084,440.5886085510254,-91.50600128173828,43,65,0.8796296296296297,10,1.0,169.75783773422242,-96.03233489990234,1.2243232,2.5240852653980257,0.7599939048290253,0.09999999999999998,15,66.5,43.0
3315,125084,400.00500259399416,-90.18183135986328,33,52,0.8705882352941177,10,1.0,67.21522717475891,-90.44903259277343,0.8460167,2.324016909599304,0.4887768751382828,0.09999999999999998,16,31.5,33.0
3315,125084,399.1991643190384,-92.39046936035156,33,52,0.9411764705882353,10,1.0,61.05325098991394,-57.94608337402344,0.62679344,1.108242864906788,0.37101991325616834,0.09999999999999998,17,33.5,33.0
3445,130212,245.26569023132325,-77.9262451171875,32,52,0.9047619047619048,10,1.0,33.92456341266632,-28.881332359313966,0.27010325,1.4998806488513947,0.38444974333047865,0.09999999999999998,13,28.5,32.0
3445,130212,149.77976417541504,-81.74785461425782,27,52,0.9113924050632911,10,1.0,20.50605266094208,-29.439670066833497,0.2813433,1.401742433309555,0.2946602737903595,0.09999999999999998,14,30.0,27.0
3445,130212,447.8272338867188,-94.27831573486328,41,65,0.8867924528301887,10,1.0,140.7393994140625,-66.23834884643554,1.1410005,4.3908573669195174,0.73855569511652,0.09999999999999998,15,72.75,41.0
3445,130212,252.51925649642945,-85.39592590332032,36,52,0.9772727272727273,10,1.0,1.6314754319190978,-5.6799811744689945,0.04921199,1.4299249264597893,0.30746600329875945,0.09999999999999998,16,36.25,36.0
3445,130212,430.6184223175049,-94.22014617919922,33,52,0.9411764705882353,10,1.0,18.632253856658934,-20.575565891265867,0.16906735,2.3748383113741873,0.4075987276434898,0.09999999999999998,17,34.0,33.0
3560,135117,688.2393577575683,-89.69546203613281,33,52,0.9176470588235294,10,1.0,44.558002367019654,-40.24274955749512,0.39231715,2.322285650372505,0.3077860963344574,0.09999999999999998,13,24.0,33.0
3560,135117,808.1457794189453,-90.2570816040039,25,39,0.953125,10,1.0,62.84048393249512,-59.109872360229495,0.5923476,2.626074731349945,0.544974636733532,0.09999999999999998,14,30.0,25.0
